address,addressar,areaar,areaen,bgcolorcode,curriculumar,curriculumen,educationcenterid,educationcenter_typeid,email,establishedon,fax,hepqualityassurancear,hepqualityassuranceen,imagelargeurl,imagemedsmallurl,imagesmallurl,imagethumburl,inspectionreportpdflinken,inspectionyear,lat,long,mobile,name_ar,name_eng,overallperformancear,overallperformanceen,pobox,studentcount,telephone,web_address,load_timestamp
241-0132,241-0132,النهدة الثانية,AL NAHDA SECOND,#24a5e5,بريطاني,UK,59,1,principal@diyafahschool.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/59L.jpg,https://www.khda.gov.ae/SchoolImage/59MS.jpg,https://www.khda.gov.ae/SchoolImage/59S.jpg,https://www.khda.gov.ae/SchoolImage/59T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109108,2023-2024,25.29,55.37,,مدرسة الضيافه الثانوية ش.ذ.م.م,Al Diyafah High School L.L.C,جيد,Good,24023,,97142671115,www.diyafah.com,01:09.0
Mudon Plot 6771539,,مدن,Mudon,,فرنسي,French,504953,1,meriem.douiri@aflec-fr.org,,,,,https://www.khda.gov.ae/SchoolImage/504953L.jpg,https://www.khda.gov.ae/SchoolImage/504953MS.jpg,https://www.khda.gov.ae/SchoolImage/504953S.jpg,https://www.khda.gov.ae/SchoolImage/504953T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.01,55.26,,المدرسة الفرنسية الدولية الخاصة ش.ذ.م.م (فرع),LYCEE FRANCAIS INTERNATIONAL L.L.C (BRANCH),لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,,,01:09.0
,,المدينة الطبية,Dubai Healthcare City,#f9db01,بكالوريا دولية,International Baccalaureate,14567,1,info@sisd.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/14567L.jpg,https://www.khda.gov.ae/SchoolImage/14567MS.jpg,https://www.khda.gov.ae/SchoolImage/14567S.jpg,https://www.khda.gov.ae/SchoolImage/14567T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=112963,2023-2024,25.21,55.33,,المدرسة السويسرية الدولية العلمية منطقة حرة - ذ.م.م,Swiss International Scientific School FZ-LLC,لم تخضع للتقييم نظراً لجائحة كوفيد 19,Not inspected due to COVID 19,,,97143750600,www.sisd.ae,01:09.0
المدرسة الأهلية الخيرية للبنين,,القرهود,AL GARHOUD,#c2c5cb,وزارة التربية والتعليم,Ministry of Education,502213,1,hassan.sawalmeh@charityschools,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/502213L.jpg,https://www.khda.gov.ae/SchoolImage/502213MS.jpg,https://www.khda.gov.ae/SchoolImage/502213S.jpg,https://www.khda.gov.ae/SchoolImage/502213T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114281,2023-2024,55.35,25.24,,المدرسة الاهلية الخيرية للبنين ش.ذ.م.م,The National Charity School for Boys L.L.C,مقبول,Acceptable,,,,www.charityschools.com,01:09.0
373-730,373-730,البرشاء الثانية,AL BARSHA SECOND,#24a5e5,أمريكي,American,34,1,superintendent@asdubai.org,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/34L.jpg,https://www.khda.gov.ae/SchoolImage/34MS.jpg,https://www.khda.gov.ae/SchoolImage/34S.jpg,https://www.khda.gov.ae/SchoolImage/34T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110839,2023-2024,25.1,55.18,,المدرسة الامريكية بدبي,American School Dubai,جيد,Good,71188,,97143950005,www.asdubai.org,01:09.0
School of Research Science,,الورقاء الرابعة,AL WARQA FOURTH,#c2c5cb,أمريكي,American,501460,1,Ismaeel.E@srs.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/501460L.jpg,https://www.khda.gov.ae/SchoolImage/501460MS.jpg,https://www.khda.gov.ae/SchoolImage/501460S.jpg,https://www.khda.gov.ae/SchoolImage/501460T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114377,2023-2024,25.2,55.44,,مدرسة البحث العلمي الثانوية الامريكية ش.ذ.م.م,The School of Research Science US High School L.L.C,مقبول,Acceptable,,,97146011011,www.srsusdubai.ae,01:09.0
506 (228-199),,الطوار الثالثة,AL TWAR THIRD,,بريطاني,UK,505137,1,principal@hamptonheights.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/505137L.jpg,https://www.khda.gov.ae/SchoolImage/505137MS.jpg,https://www.khda.gov.ae/SchoolImage/505137S.jpg,https://www.khda.gov.ae/SchoolImage/505137T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.25,55.39,,مدرسة هامبتون هايتس انترناشيونال ش.ذ.م.م,Hampton Heights International School,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,97143473333,www.hamptonheights.ae,01:09.0
Al Mawakeb School Al Khawaneej,,المزهر الأولى,AL MIZHAR FIRST,#24a5e5,أمريكي,American,151988,1,amk@almawakeb.sch.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/151988L.jpg,https://www.khda.gov.ae/SchoolImage/151988MS.jpg,https://www.khda.gov.ae/SchoolImage/151988S.jpg,https://www.khda.gov.ae/SchoolImage/151988T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111122,2023-2024,25.24,55.44,,مدرسة المواكب الخوانيج ش.ذ.م.م,Al Mawakeb School Al Khawaneej L.L.C,جيد,Good,,,97142514433,www.almawakeb.sch.ae,01:09.0
664-2220,664-2220,المرابع العربية,Arabian Ranches,#10b078,بريطاني - بكالوريا دولية,UK - International Baccalaureate,131,1,director@jess.sch.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/131L.jpg,https://www.khda.gov.ae/SchoolImage/131MS.jpg,https://www.khda.gov.ae/SchoolImage/131S.jpg,https://www.khda.gov.ae/SchoolImage/131T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111019,2023-2024,25.06,55.27,,مدرسة جميرا للتخاطب بالانجليزية (فرع),Jumeirah English Speaking School (Br),متميز,Outstanding,24942,,97143619019,www.jess.sch.ae,01:09.0
,,البرشاء الثانية,AL BARSHA SECOND,#24a5e5,أسترالي,Australian,501095,1,info@aisdubai.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/501095L.jpg,https://www.khda.gov.ae/SchoolImage/501095MS.jpg,https://www.khda.gov.ae/SchoolImage/501095S.jpg,https://www.khda.gov.ae/SchoolImage/501095T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114070,2023-2024,25.06,55.23,,المدرسة الاسترالية الدولية - دبي ش ذ م م,Australian International School - Dubai L.L.C,جيد,Good,449411,,9.71506E+11,www.aisdubai.ae,01:09.0
353-462,353-462,جميرا الثالثة,JUMEIRA THIRD,#10b078,بريطاني,UK,64,1,principal_jps@gemsedu.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/64L.jpg,https://www.khda.gov.ae/SchoolImage/64MS.jpg,https://www.khda.gov.ae/SchoolImage/64S.jpg,https://www.khda.gov.ae/SchoolImage/64T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111567,2023-2024,25.18,55.24,,مدرسة جيمس جميرا الابتدائية الخاصة - فرع دبي,GEMS Jumeira Primary School - Dubai Branch,متميز,Outstanding,29093,,97143943500,www.jpsdubai.sch.ae,01:09.0
6741318,6741318,موتور سيتي,Motor City,#24a5e5,بريطاني,UK,2256,1,principal_mts@gemsedu.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/2256L.jpg,https://www.khda.gov.ae/SchoolImage/2256MS.jpg,https://www.khda.gov.ae/SchoolImage/2256S.jpg,https://www.khda.gov.ae/SchoolImage/2256T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111350,2023-2024,25.04,55.24,,مدرسة جيمس متروبول - فرع دبي,GEMS Metropole School - Dubai Branch,جيد,Good,--,,97145507200,www.gemsmetropoleschool-dubai.com,01:09.0
421-703,,الورقاء الأولى,AL WARQA FIRST,#24a5e5,بريطاني,UK,152441,1,registrar@newlandsschool.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/152441L.jpg,https://www.khda.gov.ae/SchoolImage/152441MS.jpg,https://www.khda.gov.ae/SchoolImage/152441S.jpg,https://www.khda.gov.ae/SchoolImage/152441T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113176,2023-2024,25.18,55.4,,مدرسة نيولاندز,Newlands School,جيد,Good,,,97142821200,www.newlandsschool.ae,01:09.0
Najmara,,شارع الشيخ زايد,Sheikh Zayed Road,,أمريكي,American,505540,1,info@najmara.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/505540L.jpg,https://www.khda.gov.ae/SchoolImage/505540MS.jpg,https://www.khda.gov.ae/SchoolImage/505540S.jpg,https://www.khda.gov.ae/SchoolImage/505540T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,251113.8,551430.88,,Najmara,Najmara,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,,braverybeginswithin.com,01:09.0
366-484,366-484,أم سقيم الثالثة,UMM SUQEIM THIRD,#f9db01,بريطاني,UK,344,1,rishead@rafflesis.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/344L.jpg,https://www.khda.gov.ae/SchoolImage/344MS.jpg,https://www.khda.gov.ae/SchoolImage/344S.jpg,https://www.khda.gov.ae/SchoolImage/344T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111732,2023-2024,25.14,55.19,,مدرسة رافلز الدولية (ش ذ م م) - ام سقيم جنوب فرع,Raffles International School L.L.C (Umm Suqeim South Br),جيد جدا,Very good,122900,,97144271200,www.rafflesis.com,01:09.0
337-553,337-553,عود ميثاء,OUD METHA,#10b078,بريطاني,UK,50,1,dess_headteacher@dessc.sch.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/50L.jpg,https://www.khda.gov.ae/SchoolImage/50MS.jpg,https://www.khda.gov.ae/SchoolImage/50S.jpg,https://www.khda.gov.ae/SchoolImage/50T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111618,2023-2024,25.24,55.32,,مدرسة دبي للتخاطب بالانجليزية,Dubai English Speaking School,متميز,Outstanding,2002,,97143371457,www.dessc.sch.ae,01:09.0
,,الميدان,Meydan City,#f9db01,فرنسي,French,502308,1,direction@llfpm.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/502308L.jpg,https://www.khda.gov.ae/SchoolImage/502308MS.jpg,https://www.khda.gov.ae/SchoolImage/502308S.jpg,https://www.khda.gov.ae/SchoolImage/502308T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114116,2023-2024,25.13,55.35,,المدرسة اللبنانية الفرنكوفونية الخاصة ميدان ش.ذ.م.م - منطقة حرة,Lycee Libanais Francophone Prive Meydan L.L.C - FZ,جيد جدا,Very good,28759,,97145607800,www.llfpm.com,01:09.0
366-437,366-437,أم سقيم الثالثة,UMM SUQEIM THIRD,#10b078,بريطاني,UK,115,1,principal@kingsdubai.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/115L.jpg,https://www.khda.gov.ae/SchoolImage/115MS.jpg,https://www.khda.gov.ae/SchoolImage/115S.jpg,https://www.khda.gov.ae/SchoolImage/115T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111466,2023-2024,25.14,55.2,,مدرسة كينجز دبي ش.ذ.م.م,Kings School Dubai L.L.C,متميز,Outstanding,38199,,97143483939,http://kings-edu.com/dubai/,01:09.0
3620827,,أم سقيم الثانية,UMM SUQEIM SECOND,,بريطاني,UK,505085,1,info@bcacad.org,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/505085L.jpg,https://www.khda.gov.ae/SchoolImage/505085MS.jpg,https://www.khda.gov.ae/SchoolImage/505085S.jpg,https://www.khda.gov.ae/SchoolImage/505085T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.15,55.21,,مدرسة بي سي اكاديمي الدولية ذ.م.م,BC Academy International School L.L.C,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,04 350 2600, https://bcacademy.ae/,01:09.0
Gems school of Research and innovation- 6821392 ,,مدينة دبي الرياضية,Dubai Sports City,,بريطاني,UK,505008,1,sco_sri@gemsedu.com,,,,,https://www.khda.gov.ae/SchoolImage/505008L.jpg,https://www.khda.gov.ae/SchoolImage/505008MS.jpg,https://www.khda.gov.ae/SchoolImage/505008S.jpg,https://www.khda.gov.ae/SchoolImage/505008T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,2770004,489168.69,,مدرسة جيمس للبحث والإبتكار ش.ذ.م.م,GEMS School of Research and Innovation,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,44995000,https://www.gemseducation.com/en/Our-Schools/All-O,01:09.0
232-0358,232-0358,القصيص الأولى,AL QUSAIS FIRST,#24a5e5,بريطاني,UK,52,1,khdacoordinator_sec@apple.sch.,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/52L.jpg,https://www.khda.gov.ae/SchoolImage/52MS.jpg,https://www.khda.gov.ae/SchoolImage/52S.jpg,https://www.khda.gov.ae/SchoolImage/52T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113136,2023-2024,0,0,,مدرسة التفاحة العالمية,Apple International School,جيد,Good,33963,,42279227,www.apple.sch.ae,01:09.0
"Pearl Wisdom School, Hor Al Anz,
Dubai PO BOX : 90055
",مدرسة بيرل ويسدوم – هور العنز   - ص.ب : 90055,هور العنز,HOR AL ANZ,#24a5e5,هندي,Indian,152213,1,info@pearlwisdomschool.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/152213L.jpg,https://www.khda.gov.ae/SchoolImage/152213MS.jpg,https://www.khda.gov.ae/SchoolImage/152213S.jpg,https://www.khda.gov.ae/SchoolImage/152213T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109219,2023-2024,25.28,55.34,,مدرسة بيرل ويسدوم ش.ذ.م.م,Pearl Wisdom School L.L.C,جيد,Good,90055,,97148843884,http://www.pearlwisdomschool.com,01:09.0
Dubai International Academy Town Square,,دبي لاند,Dubai Land,,بكالوريا دولية,International Baccalaureate,506085,1,diatshead@innoventureseducatio,,,,,https://www.khda.gov.ae/SchoolImage/506085L.jpg,https://www.khda.gov.ae/SchoolImage/506085MS.jpg,https://www.khda.gov.ae/SchoolImage/506085S.jpg,https://www.khda.gov.ae/SchoolImage/506085T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.01,55.26,,دبي انترناشيونال اكاديمي تاون سكوير,Dubai International Academy Town Square,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,,,01:09.0
367-598,367-598 ,أم الشيف,UMM AL SHEIF,#f9db01,بريطاني,UK,358,1,reception@hisdubai.ae ,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/358L.jpg,https://www.khda.gov.ae/SchoolImage/358MS.jpg,https://www.khda.gov.ae/SchoolImage/358S.jpg,https://www.khda.gov.ae/SchoolImage/358T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110363,2023-2024,25.13,55.2,,مدرسة هورايزن انترناشيونال ش.ذ.م.م,Horizon International School L.L.C,جيد جدا,Very good,51008,,97143483314, www.hisdubai.ae,01:09.0
Horizon English School Town Square,,دبي لاند,Dubai Land,,بريطاني,UK,506140,1,marian.francis@horizonschooldu,,,,,https://www.khda.gov.ae/SchoolImage/506140L.jpg,https://www.khda.gov.ae/SchoolImage/506140MS.jpg,https://www.khda.gov.ae/SchoolImage/506140S.jpg,https://www.khda.gov.ae/SchoolImage/506140T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.01,55.28,,مدرسة  هورايزن الانجليزية تاون سكوير,Horizon English School Town Square,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,,,01:09.0
332-350,332-350,جميرا الأولى,JUMEIRA FIRST,#f9db01,بكالوريا دولية,International Baccalaureate,509,1,principal@jbschool.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/509L.jpg,https://www.khda.gov.ae/SchoolImage/509MS.jpg,https://www.khda.gov.ae/SchoolImage/509S.jpg,https://www.khda.gov.ae/SchoolImage/509T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114063,2023-2024,25.22,55.26,,مدرسة جميرا للبكالوريا,Jumeira Baccalaureate School,جيد جدا,Very good,211829,,97143446931,www.jbschool.ae,01:09.0
P.F009A,P.F009A,دبي لاند,Dubai Land,#f9db01,بريطاني,UK,2261,1,Principal_fps@gemsedu.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/2261L.jpg,https://www.khda.gov.ae/SchoolImage/2261MS.jpg,https://www.khda.gov.ae/SchoolImage/2261S.jpg,https://www.khda.gov.ae/SchoolImage/2261T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111295,2023-2024,25.09,55.38,,مدرسة جيمس فيرست بوينت ش.ذ.م.م,GEMS First Point School L.L.C,جيد جدا,Very good,48684,,97142789700,www.gemsfirstpointschool-dubai.com,01:09.0
246-0138,246-0138,القصيص الأولى,AL QUSAIS FIRST,#c2c5cb,بريطاني,UK,39,1,info@dubaicarmelschool.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/39L.jpg,https://www.khda.gov.ae/SchoolImage/39MS.jpg,https://www.khda.gov.ae/SchoolImage/39S.jpg,https://www.khda.gov.ae/SchoolImage/39T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114582,2023-2024,25.3,55.38,,مدرسة دبي كرمل,Dubai Carmel School,مقبول,Acceptable,51977,,97142675424,www.dubaicarmelschool.com,01:09.0
500-582,500-582 ,جبل علي الأولى,JABAL ALI FIRST,#f9db01,هندي,Indian,112,1,principal@dpsdubai.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/112L.jpg,https://www.khda.gov.ae/SchoolImage/112MS.jpg,https://www.khda.gov.ae/SchoolImage/112S.jpg,https://www.khda.gov.ae/SchoolImage/112T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109126,2023-2024,25.04,55.12,,مدرسة دلهي الخاصة ش.ذ.م.م,Delhi Private School L.L.C,جيد جدا,Very good,38321,,97148821848,www.dpsdubai.com,01:09.0
373-728,373-728 ,البرشاء الأولى,AL BARSHA FIRST,#24a5e5,أمريكي,American,28,1,dns.barsha@dns.sch.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/28L.jpg,https://www.khda.gov.ae/SchoolImage/28MS.jpg,https://www.khda.gov.ae/SchoolImage/28S.jpg,https://www.khda.gov.ae/SchoolImage/28T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111127,2023-2024,25.11,55.19,,مدرسة دبي الوطنية ش.ذ.م.م,Dubai National School L.L.C,جيد,Good,24060,,97143474555,www.dnsalbarsha.com,01:09.0
500-562,500-562,جبل علي الأولى,JABAL ALI FIRST,#f9db01,بريطاني,UK,72,1,meenakshi.d_win@gemsedu.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/72L.jpg,https://www.khda.gov.ae/SchoolImage/72MS.jpg,https://www.khda.gov.ae/SchoolImage/72S.jpg,https://www.khda.gov.ae/SchoolImage/72T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111392,2023-2024,25.04,55.12,,مدرسة وينشستر - فرع دبي,The Winchester School - DUBAI BRANCH,جيد جدا,Very good,48781,,48820444,www.thewinchesterschool.com,01:09.0
366-483,366-483,أم سقيم الثالثة,UMM SUQEIM THIRD,#f9db01,بكالوريا دولية,International Baccalaureate,343,1,RWAhead@rwadubai.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/343L.jpg,https://www.khda.gov.ae/SchoolImage/343MS.jpg,https://www.khda.gov.ae/SchoolImage/343S.jpg,https://www.khda.gov.ae/SchoolImage/343T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111710,2023-2024,25.14,55.2,,رافلز وورلد اكاديمي,Raffles World Academy,جيد جدا,Very good,122900,,97144271200,www.rwadubai.com,01:09.0
359-976,359-976,القوز الأولى,AL QOUZ FIRST,#f9db01,هندي,Indian,1604,1,principal@credencehighschool.c,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/1604L.jpg,https://www.khda.gov.ae/SchoolImage/1604MS.jpg,https://www.khda.gov.ae/SchoolImage/1604S.jpg,https://www.khda.gov.ae/SchoolImage/1604T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109038,2023-2024,25.15,55.25,,مدرسة كريدنس الثانوية ش.ذ.م.م,Credence High School L.L.C,جيد جدا,Very good,391021,,97143212144,www.credencehighschool.com,01:09.0
3473872,,الميدان,Meydan City,#f9db01,بريطاني - بكالوريا دولية - بريطاني/بكالوريا دولية,UK - International Baccalaureate - UK/IB,14633,1,fcottam@hartlandinternational.,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/14633L.jpg,https://www.khda.gov.ae/SchoolImage/14633MS.jpg,https://www.khda.gov.ae/SchoolImage/14633S.jpg,https://www.khda.gov.ae/SchoolImage/14633T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111221,2023-2024,25.18,55.31,,مدرسة هارتلاند انترناشيونال - منطقة حرة,Hartland International School - FZ,جيد جدا,Very good,,,97144079444,hartlandinternational.com,01:09.0
6174888,,ند الشبا الرابعة,NADD AL SHIBA FOURTH,#c53935,أمريكي,American,501708,1,principal@fifthdimension.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/501708L.jpg,https://www.khda.gov.ae/SchoolImage/501708MS.jpg,https://www.khda.gov.ae/SchoolImage/501708S.jpg,https://www.khda.gov.ae/SchoolImage/501708T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114362,2023-2024,25.14,55.37,,مدرسة ذا فيفث دايمنشن الابتدائية ش.ذ.م.م,The Fifth Dimension Elementary School L.L.C,ضعيف,Weak,,0,97145918182,https://www.fifthdimension.ae,01:09.0
"AL Barsha South , Hessa Street ",البرشاء,البرشاء الثانية,AL BARSHA SECOND,#10b078,بريطاني - بريطاني/بكالوريا دولية,UK - UK/IB,2222,1,Matthew.Farthing@nasdubai.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/2222L.jpg,https://www.khda.gov.ae/SchoolImage/2222MS.jpg,https://www.khda.gov.ae/SchoolImage/2222S.jpg,https://www.khda.gov.ae/SchoolImage/2222T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113124,2023-2024,25.06,55.23,,مدرسة نورد انجليا انترناشيونال ش.ذ.م.م,Nord Anglia International School L.L.C,متميز,Outstanding,502325,,97142199999,www.nasdubai.ae,01:09.0
,,الحضيبة,AL HUDAIBA,#24a5e5,وزارة التربية والتعليم/BTEC,Ministry of Education/BTEC,15002,1,khalid.binmasood@dewa.gov.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/15002L.jpg,https://www.khda.gov.ae/SchoolImage/15002MS.jpg,https://www.khda.gov.ae/SchoolImage/15002S.jpg,https://www.khda.gov.ae/SchoolImage/15002T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114314,2023-2024,25.24,55.28,,اكاديمية هيئة كهرباء ومياه دبي,DEWA Academy,لم تخضع للتقييم نظراً لجائحة كوفيد 19,Not inspected due to COVID 19,,,97143220113,,01:09.0
214-0500,214-0500,القرهود,AL GARHOUD,#24a5e5,هندي,Indian,82,1,indiansc@emirates.net.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/82L.jpg,https://www.khda.gov.ae/SchoolImage/82MS.jpg,https://www.khda.gov.ae/SchoolImage/82S.jpg,https://www.khda.gov.ae/SchoolImage/82T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109353,2023-2024,25.25,55.34,,المدرسة الهندية الثانوية (فرع),The Indian High School-Branch,جيد,Good,106,,97142823555,https://ihsag.ihsdubai.org ,01:09.0
2160342,2160342,محيصنة الثانية,MUHAISANAH SECOND,#c2c5cb,فلبيني,Philippine,265,1,principal@tpsdxb.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/265L.jpg,https://www.khda.gov.ae/SchoolImage/265MS.jpg,https://www.khda.gov.ae/SchoolImage/265S.jpg,https://www.khda.gov.ae/SchoolImage/265T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111227,2023-2024,25.26,55.42,,المدرسة الفلبينية,The Philippine School,مقبول,Acceptable,126621 dubai,,97142844465,www.tpsdxb.com,01:09.0
587-0,,مجمع دبي للاستثمار الأول,DUBAI INVESTMENT PARK FIRST,#c2c5cb,بريطاني,UK,502857,1,info@durhamdubai.ae,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/502857L.jpg,https://www.khda.gov.ae/SchoolImage/502857MS.jpg,https://www.khda.gov.ae/SchoolImage/502857S.jpg,https://www.khda.gov.ae/SchoolImage/502857T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=115694,2024-2025,25,55.16,,مدرسة دورهام ش.ذ.م.م,Durham School L.L.C,مقبول,Acceptable,451536,,48170600,www.durhamdubai.ae,01:09.0
Lycée Français Jean Mermoz,,القوز الأولى,AL QOUZ FIRST,#f9db01,فرنسي,French,152343,1,head.school.north@lfjm.educati,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/152343L.jpg,https://www.khda.gov.ae/SchoolImage/152343MS.jpg,https://www.khda.gov.ae/SchoolImage/152343S.jpg,https://www.khda.gov.ae/SchoolImage/152343T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114152,2023-2024,25.17,55.25,,مدرسة ليسيه فرانسيه جان مرموز ش.ذ.م.م,Lycee Francais Jean Mermoz L.L.C,لم تخضع للتقييم نظراً لجائحة كوفيد 19,Not inspected due to COVID 19,,,43344111,lfjm.education,01:09.0
0,,البرشا جنوب,Al Barsha South,,فرنسي,French,504283,1,head.school.south@lfjm.educati,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/504283L.jpg,https://www.khda.gov.ae/SchoolImage/504283MS.jpg,https://www.khda.gov.ae/SchoolImage/504283S.jpg,https://www.khda.gov.ae/SchoolImage/504283T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=,,25.08,55.2,,مدرسة ليسيه فرانسيه جان مرموز جنوب ذ.م.م,LYCEE FRANCAIS JEAN MERMOZ SOUTH L.L.C,لم تخضع بعد لتقييم الرقابة,Not inspected yet,,,526744001,lfjm.education,01:09.0
262-407,262-407,مردف,MIRDIF,#f9db01,بريطاني,UK,123,1,principal_rds@gemsedu.com,00:00.0,,,,https://www.khda.gov.ae/SchoolImage/123L.jpg,https://www.khda.gov.ae/SchoolImage/123MS.jpg,https://www.khda.gov.ae/SchoolImage/123S.jpg,https://www.khda.gov.ae/SchoolImage/123T.jpg,http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113498,2023-2024,25.24,55.44,,مدرسة جيمس رويال دبي الخاصة - فرع دبي,GEMS Royal Dubai School - Dubai Branch,جيد جدا,Very good,121310,,97142886499,www.royaldubaischool.com,01:09.0
